121,0,4.8144e+07,0,2.4072e+07,0,2.4072e+07,0,2.4072e+07
122,0,4.8144e+07,0,2.4072e+07,0,2.4072e+07,0,2.4072e+07
123,0,4.8144e+07,0,2.4072e+07,0,2.4072e+07,0,2.4072e+07
125,0,4.8145e+07,0,2.4072e+07,0,2.4072e+07,0,2.4072e+07
127,0,4.8145e+07,0,2.4073e+07,0,2.4073e+07,0,2.4073e+07
128,0,4.8145e+07,0,2.4073e+07,0,2.4073e+07,0,2.4073e+07
129,0,4.8145e+07,0,2.4073e+07,0,2.4073e+07,0,2.4073e+07
131,0,4.8146e+07,0,2.4073e+07,0,2.4073e+07,0,2.4073e+07
132,0,4.8146e+07,0,2.4073e+07,0,2.4073e+07,0,2.4073e+07
134,0,4.8146e+07,0,2.4073e+07,0,2.4073e+07,0,2.4073e+07
135,0,4.8146e+07,0,2.4073e+07,0,2.4073e+07,0,2.4073e+07
136,0,4.8146e+07,0,2.4073e+07,0,2.4073e+07,0,2.4073e+07
137,0,4.8147e+07,0,2.4073e+07,0,2.4073e+07,0,2.4073e+07
139,0,4.8147e+07,0,2.4073e+07,0,2.4073e+07,0,2.4073e+07
140,0,4.8148e+07,0,2.4074e+07,0,2.4074e+07,0,2.4074e+07
141,0,4.8148e+07,0,2.4074e+07,0,2.4074e+07,0,2.4074e+07
143,0,4.8148e+07,0,2.4074e+07,0,2.4074e+07,0,2.4074e+07
144,0,4.8148e+07,0,2.4074e+07,0,2.4074e+07,0,2.4074e+07
145,0,4.8148e+07,0,2.4074e+07,0,2.4074e+07,0,2.4074e+07
147,0,4.8149e+07,0,2.4074e+07,0,2.4074e+07,0,2.4074e+07
148,0,4.8149e+07,0,2.4074e+07,0,2.4074e+07,0,2.4074e+07
149,0,4.815e+07,0,2.4075e+07,0,2.4075e+07,0,2.4075e+07
151,0,4.815e+07,0,2.4075e+07,0,2.4075e+07,0,2.4075e+07
152,0,4.815e+07,0,2.4075e+07,0,2.4075e+07,0,2.4075e+07
153,0,4.815e+07,0,2.4075e+07,0,2.4075e+07,0,2.4075e+07
155,0,4.815e+07,0,2.4075e+07,0,2.4075e+07,0,2.4075e+07
156,0,4.8151e+07,0,2.4075e+07,0,2.4075e+07,0,2.4075e+07
157,0,4.8151e+07,0,2.4075e+07,0,2.4075e+07,0,2.4075e+07
159,0,4.8151e+07,0,2.4076e+07,0,2.4076e+07,0,2.4076e+07
160,0,4.8151e+07,0,2.4076e+07,0,2.4076e+07,0,2.4076e+07
161,0,4.8151e+07,0,2.4076e+07,0,2.4076e+07,0,2.4076e+07
163,0,4.8152e+07,0,2.4076e+07,0,2.4076e+07,0,2.4076e+07
164,0,4.8152e+07,0,2.4076e+07,0,2.4076e+07,0,2.4076e+07
165,0,4.8153e+07,0,2.4076e+07,0,2.4076e+07,0,2.4076e+07
166,0,4.8153e+07,0,2.4076e+07,0,2.4076e+07,0,2.4076e+07
167,0,4.8153e+07,0,2.4076e+07,0,2.4076e+07,0,2.4076e+07
169,0,4.8153e+07,0,2.4077e+07,0,2.4077e+07,0,2.4077e+07
170,0,4.8153e+07,0,2.4077e+07,0,2.4077e+07,0,2.4077e+07
171,0,4.8154e+07,0,2.4077e+07,0,2.4077e+07,0,2.4077e+07
172,0,4.8154e+07,0,2.4077e+07,0,2.4077e+07,0,2.4077e+07
174,0,4.8154e+07,0,2.4077e+07,0,2.4077e+07,0,2.4077e+07
175,0,4.8155e+07,0,2.4077e+07,0,2.4077e+07,0,2.4077e+07
176,0,4.8155e+07,0,2.4077e+07,0,2.4077e+07,0,2.4077e+07
178,0,4.8155e+07,0,2.4077e+07,0,2.4077e+07,0,2.4077e+07
179,0,4.8155e+07,0,2.4077e+07,0,2.4077e+07,0,2.4077e+07
180,0,4.8156e+07,0,2.4078e+07,0,2.4078e+07,0,2.4078e+07
182,0,4.8156e+07,0,2.4078e+07,0,2.4078e+07,0,2.4078e+07
183,0,4.8156e+07,0,2.4078e+07,0,2.4078e+07,0,2.4078e+07
184,0,4.8156e+07,0,2.4078e+07,0,2.4078e+07,0,2.4078e+07
185,0,4.8156e+07,0,2.4078e+07,0,2.4078e+07,0,2.4078e+07
187,0,4.8157e+07,0,2.4078e+07,0,2.4078e+07,0,2.4078e+07
188,0,4.8157e+07,0,2.4078e+07,0,2.4078e+07,0,2.4078e+07
189,0,4.8157e+07,0,2.4078e+07,0,2.4078e+07,0,2.4078e+07
190,0,4.8158e+07,0,2.4079e+07,0,2.4079e+07,0,2.4079e+07
191,0,4.8158e+07,0,2.4079e+07,0,2.4079e+07,0,2.4079e+07
193,0,4.8158e+07,0,2.4079e+07,0,2.4079e+07,0,2.4079e+07
194,0,4.8158e+07,0,2.4079e+07,0,2.4079e+07,0,2.4079e+07
195,0,4.8158e+07,0,2.4079e+07,0,2.4079e+07,0,2.4079e+07
196,0,4.8159e+07,0,2.4079e+07,0,2.4079e+07,0,2.4079e+07
198,0,4.8159e+07,0,2.4079e+07,0,2.4079e+07,0,2.4079e+07
199,0,4.8159e+07,0,2.408e+07,0,2.408e+07,0,2.408e+07
200,0,4.8159e+07,0,2.408e+07,0,2.408e+07,0,2.408e+07
201,0,4.8159e+07,0,2.408e+07,0,2.408e+07,0,2.408e+07
203,0,4.816e+07,0,2.408e+07,0,2.408e+07,0,2.408e+07
204,0,4.816e+07,0,2.408e+07,0,2.408e+07,0,2.408e+07
205,0,4.8161e+07,0,2.408e+07,0,2.408e+07,0,2.408e+07
206,0,4.8161e+07,0,2.408e+07,0,2.408e+07,0,2.408e+07
208,0,4.8161e+07,0,2.408e+07,0,2.408e+07,0,2.408e+07
209,0,4.8161e+07,0,2.4081e+07,0,2.4081e+07,0,2.4081e+07
210,0,4.8161e+07,0,2.4081e+07,0,2.4081e+07,0,2.4081e+07
211,0,4.8162e+07,0,2.4081e+07,0,2.4081e+07,0,2.4081e+07
212,0,4.8162e+07,0,2.4081e+07,0,2.4081e+07,0,2.4081e+07
214,0,4.8162e+07,0,2.4081e+07,0,2.4081e+07,0,2.4081e+07
215,0,4.8163e+07,0,2.4081e+07,0,2.4081e+07,0,2.4081e+07
216,0,4.8163e+07,0,2.4081e+07,0,2.4081e+07,0,2.4081e+07
217,0,4.8163e+07,0,2.4081e+07,0,2.4081e+07,0,2.4081e+07
219,0,4.8163e+07,0,2.4081e+07,0,2.4081e+07,0,2.4081e+07
220,0,4.8163e+07,0,2.4081e+07,0,2.4081e+07,0,2.4081e+07
221,0,4.8164e+07,0,2.4082e+07,0,2.4082e+07,0,2.4082e+07
223,0,4.8164e+07,0,2.4082e+07,0,2.4082e+07,0,2.4082e+07
224,0,4.8164e+07,0,2.4082e+07,0,2.4082e+07,0,2.4082e+07
225,0,4.8164e+07,0,2.4082e+07,0,2.4082e+07,0,2.4082e+07
227,0,4.8165e+07,0,2.4082e+07,0,2.4082e+07,0,2.4082e+07
228,0,4.8165e+07,0,2.4082e+07,0,2.4082e+07,0,2.4082e+07
229,0,4.8165e+07,0,2.4082e+07,0,2.4082e+07,0,2.4082e+07
230,0,4.8166e+07,0,2.4083e+07,0,2.4083e+07,0,2.4083e+07
232,0,4.8166e+07,0,2.4083e+07,0,2.4083e+07,0,2.4083e+07
233,0,4.8166e+07,0,2.4083e+07,0,2.4083e+07,0,2.4083e+07
234,0,4.8166e+07,0,2.4083e+07,0,2.4083e+07,0,2.4083e+07
235,0,4.8166e+07,0,2.4083e+07,0,2.4083e+07,0,2.4083e+07
237,0,4.8167e+07,0,2.4083e+07,0,2.4083e+07,0,2.4083e+07
238,0,4.8167e+07,0,2.4083e+07,0,2.4083e+07,0,2.4083e+07
239,0,4.8167e+07,0,2.4084e+07,0,2.4084e+07,0,2.4084e+07
240,0,4.8167e+07,0,2.4084e+07,0,2.4084e+07,0,2.4084e+07
242,0,4.8168e+07,0,2.4084e+07,0,2.4084e+07,0,2.4084e+07
243,0,4.8168e+07,0,2.4084e+07,0,2.4084e+07,0,2.4084e+07
244,0,4.8168e+07,0,2.4084e+07,0,2.4084e+07,0,2.4084e+07
245,0,4.8169e+07,0,2.4084e+07,0,2.4084e+07,0,2.4084e+07
247,0,4.8169e+07,0,2.4084e+07,0,2.4084e+07,0,2.4084e+07
248,0,4.8169e+07,0,2.4085e+07,0,2.4085e+07,0,2.4085e+07
249,0,4.8169e+07,0,2.4085e+07,0,2.4085e+07,0,2.4085e+07
250,0,4.8169e+07,0,2.4085e+07,0,2.4085e+07,0,2.4085e+07
252,0,4.817e+07,0,2.4085e+07,0,2.4085e+07,0,2.4085e+07
253,0,4.817e+07,0,2.4085e+07,0,2.4085e+07,0,2.4085e+07
254,0,4.817e+07,0,2.4085e+07,0,2.4085e+07,0,2.4085e+07
255,0,4.817e+07,0,2.4085e+07,0,2.4085e+07,0,2.4085e+07
257,0,4.817e+07,0,2.4085e+07,0,2.4085e+07,0,2.4085e+07
258,0,4.8171e+07,0,2.4085e+07,0,2.4085e+07,0,2.4085e+07
259,0,4.8171e+07,0,2.4085e+07,0,2.4085e+07,0,2.4085e+07
261,0,4.8172e+07,0,2.4086e+07,0,2.4086e+07,0,2.4086e+07
262,0,4.8172e+07,0,2.4086e+07,0,2.4086e+07,0,2.4086e+07
263,0,4.8172e+07,0,2.4086e+07,0,2.4086e+07,0,2.4086e+07
264,0,4.8172e+07,0,2.4086e+07,0,2.4086e+07,0,2.4086e+07
266,0,4.8172e+07,0,2.4086e+07,0,2.4086e+07,0,2.4086e+07
267,0,4.8173e+07,0,2.4086e+07,0,2.4086e+07,0,2.4086e+07
268,0,4.8173e+07,0,2.4086e+07,0,2.4086e+07,0,2.4086e+07
269,0,4.8173e+07,0,2.4086e+07,0,2.4086e+07,0,2.4086e+07
271,0,4.8173e+07,0,2.4087e+07,0,2.4087e+07,0,2.4087e+07
272,0,4.8173e+07,0,2.4087e+07,0,2.4087e+07,0,2.4087e+07
273,0,4.8174e+07,0,2.4087e+07,0,2.4087e+07,0,2.4087e+07
274,0,4.8174e+07,0,2.4087e+07,0,2.4087e+07,0,2.4087e+07
276,0,4.8175e+07,0,2.4087e+07,0,2.4087e+07,0,2.4087e+07
277,0,4.8175e+07,0,2.4087e+07,0,2.4087e+07,0,2.4087e+07
278,0,4.8175e+07,0,2.4087e+07,0,2.4087e+07,0,2.4087e+07
279,0,4.8175e+07,0,2.4088e+07,0,2.4088e+07,0,2.4088e+07
281,0,4.8175e+07,0,2.4088e+07,0,2.4088e+07,0,2.4088e+07
282,0,4.8176e+07,0,2.4088e+07,0,2.4088e+07,0,2.4088e+07
283,0,4.8176e+07,0,2.4088e+07,0,2.4088e+07,0,2.4088e+07
285,0,4.8176e+07,0,2.4088e+07,0,2.4088e+07,0,2.4088e+07
286,0,4.8176e+07,0,2.4088e+07,0,2.4088e+07,0,2.4088e+07
287,0,4.8176e+07,0,2.4088e+07,0,2.4088e+07,0,2.4088e+07
288,0,4.8177e+07,0,2.4089e+07,0,2.4089e+07,0,2.4089e+07
290,0,4.8177e+07,0,2.4089e+07,0,2.4089e+07,0,2.4089e+07
291,0,4.8177e+07,0,2.4089e+07,0,2.4089e+07,0,2.4089e+07
292,0,4.8178e+07,0,2.4089e+07,0,2.4089e+07,0,2.4089e+07
293,0,4.8178e+07,0,2.4089e+07,0,2.4089e+07,0,2.4089e+07
295,0,4.8178e+07,0,2.4089e+07,0,2.4089e+07,0,2.4089e+07
296,0,4.8178e+07,0,2.4089e+07,0,2.4089e+07,0,2.4089e+07
297,0,4.8179e+07,0,2.4089e+07,0,2.4089e+07,0,2.4089e+07
298,0,4.8179e+07,0,2.4089e+07,0,2.4089e+07,0,2.4089e+07
299,0,4.8179e+07,0,2.4089e+07,0,2.4089e+07,0,2.4089e+07
301,0,4.818e+07,0,2.409e+07,0,2.409e+07,0,2.409e+07
