155,0,4.794e+07,0,2.397e+07,0,0,2.397e+07
156,0,4.794e+07,0,2.397e+07,0,0,2.397e+07
157,0,4.794e+07,0,2.397e+07,0,0,2.397e+07
159,0,4.794e+07,0,2.397e+07,0,0,2.397e+07
160,0,4.7941e+07,0,2.397e+07,0,0,2.397e+07
161,0,4.7941e+07,0,2.397e+07,0,0,2.397e+07
162,0,4.7941e+07,0,2.3970e+07,0,0,2.3970e+07
164,0,4.7941e+07,0,2.3971e+07,0,0,2.3971e+07
165,0,4.7942e+07,0,2.3971e+07,0,0,2.3971e+07
166,0,4.7942e+07,0,2.3971e+07,0,0,2.3971e+07
168,0,4.7942e+07,0,2.3971e+07,0,0,2.3971e+07
169,0,4.7942e+07,0,2.3971e+07,0,0,2.3971e+07
170,0,4.7943e+07,0,2.3971e+07,0,0,2.3971e+07
171,0,4.7943e+07,0,2.3971e+07,0,0,2.3971e+07
172,0,4.7943e+07,0,2.3971e+07,0,0,2.3971e+07
174,0,4.7943e+07,0,2.3972e+07,0,0,2.3972e+07
175,0,4.7944e+07,0,2.3972e+07,0,0,2.3972e+07
177,0,4.7944e+07,0,2.3972e+07,0,0,2.3972e+07
178,0,4.7944e+07,0,2.3972e+07,0,0,2.3972e+07
179,0,4.7944e+07,0,2.3972e+07,0,0,2.3972e+07
180,0,4.7944e+07,0,2.3972e+07,0,0,2.3972e+07
182,0,4.7945e+07,0,2.3972e+07,0,0,2.3972e+07
183,0,4.7945e+07,0,2.3973e+07,0,0,2.3973e+07
184,0,4.7945e+07,0,2.3973e+07,0,0,2.3973e+07
185,0,4.7945e+07,0,2.3973e+07,0,0,2.3973e+07
187,0,4.7946e+07,0,2.3973e+07,0,0,2.3973e+07
188,0,4.7946e+07,0,2.3973e+07,0,0,2.3973e+07
189,0,4.7946e+07,0,2.3973e+07,0,0,2.3973e+07
191,0,4.7947e+07,0,2.3973e+07,0,0,2.3973e+07
192,0,4.7947e+07,0,2.3973e+07,0,0,2.3973e+07
194,0,4.7947e+07,0,2.3974e+07,0,0,2.3974e+07
195,0,4.7948e+07,0,2.3974e+07,0,0,2.3974e+07
196,0,4.7948e+07,0,2.3974e+07,0,0,2.3974e+07
197,0,4.7948e+07,0,2.3974e+07,0,0,2.3974e+07
199,0,4.7948e+07,0,2.3974e+07,0,0,2.3974e+07
200,0,4.7949e+07,0,2.3974e+07,0,0,2.3974e+07
201,0,4.7949e+07,0,2.3974e+07,0,0,2.3974e+07
203,0,4.7949e+07,0,2.3974e+07,0,0,2.3974e+07
204,0,4.7949e+07,0,2.3975e+07,0,0,2.3975e+07
205,0,4.795e+07,0,2.3975e+07,0,0,2.3975e+07
206,0,4.795e+07,0,2.3975e+07,0,0,2.3975e+07
208,0,4.795e+07,0,2.3975e+07,0,0,2.3975e+07
209,0,4.795e+07,0,2.3975e+07,0,0,2.3975e+07
210,0,4.7951e+07,0,2.3975e+07,0,0,2.3975e+07
211,0,4.7951e+07,0,2.3975e+07,0,0,2.3975e+07
213,0,4.7951e+07,0,2.3975e+07,0,0,2.3975e+07
214,0,4.7951e+07,0,2.3976e+07,0,0,2.3976e+07
215,0,4.7952e+07,0,2.3976e+07,0,0,2.3976e+07
217,0,4.7952e+07,0,2.3976e+07,0,0,2.3976e+07
218,0,4.7952e+07,0,2.3976e+07,0,0,2.3976e+07
219,0,4.7952e+07,0,2.3976e+07,0,0,2.3976e+07
220,0,4.7952e+07,0,2.3976e+07,0,0,2.3976e+07
222,0,4.7953e+07,0,2.3976e+07,0,0,2.3976e+07
223,0,4.7953e+07,0,2.3977e+07,0,0,2.3977e+07
224,0,4.7953e+07,0,2.3977e+07,0,0,2.3977e+07
225,0,4.7954e+07,0,2.3977e+07,0,0,2.3977e+07
227,0,4.7954e+07,0,2.3977e+07,0,0,2.3977e+07
228,0,4.7954e+07,0,2.3977e+07,0,0,2.3977e+07
229,0,4.7954e+07,0,2.3977e+07,0,0,2.3977e+07
230,0,4.7954e+07,0,2.3977e+07,0,0,2.3977e+07
231,0,4.7955e+07,0,2.3977e+07,0,0,2.3977e+07
233,0,4.7955e+07,0,2.3977e+07,0,0,2.3977e+07
234,0,4.7955e+07,0,2.3978e+07,0,0,2.3978e+07
235,0,4.7956e+07,0,2.3978e+07,0,0,2.3978e+07
237,0,4.7956e+07,0,2.3978e+07,0,0,2.3978e+07
238,0,4.7956e+07,0,2.3978e+07,0,0,2.3978e+07
239,0,4.7956e+07,0,2.3978e+07,0,0,2.3978e+07
240,0,4.7957e+07,0,2.3978e+07,0,0,2.3978e+07
241,0,4.7957e+07,0,2.3978e+07,0,0,2.3978e+07
243,0,4.7957e+07,0,2.3978e+07,0,0,2.3978e+07
244,0,4.7957e+07,0,2.3979e+07,0,0,2.3979e+07
245,0,4.7957e+07,0,2.3979e+07,0,0,2.3979e+07
246,0,4.7958e+07,0,2.3979e+07,0,0,2.3979e+07
248,0,4.7958e+07,0,2.3979e+07,0,0,2.3979e+07
249,0,4.7958e+07,0,2.3979e+07,0,0,2.3979e+07
250,0,4.7959e+07,0,2.3979e+07,0,0,2.3979e+07
251,0,4.7959e+07,0,2.3979e+07,0,0,2.3979e+07
252,0,4.7959e+07,0,2.3979e+07,0,0,2.3979e+07
254,0,4.7959e+07,0,2.398e+07,0,0,2.398e+07
255,0,4.7959e+07,0,2.398e+07,0,0,2.398e+07
256,0,4.796e+07,0,2.398e+07,0,0,2.398e+07
258,0,4.796e+07,0,2.398e+07,0,0,2.398e+07
259,0,4.796e+07,0,2.398e+07,0,0,2.398e+07
260,0,4.796e+07,0,2.398e+07,0,0,2.398e+07
261,0,4.7961e+07,0,2.398e+07,0,0,2.398e+07
263,0,4.7961e+07,0,2.398e+07,0,0,2.398e+07
264,0,4.7961e+07,0,2.3981e+07,0,0,2.3981e+07
265,0,4.7962e+07,0,2.3981e+07,0,0,2.3981e+07
267,0,4.7962e+07,0,2.3981e+07,0,0,2.3981e+07
268,0,4.7962e+07,0,2.3981e+07,0,0,2.3981e+07
269,0,4.7962e+07,0,2.3981e+07,0,0,2.3981e+07
271,0,4.7962e+07,0,2.3981e+07,0,0,2.3981e+07
272,0,4.7963e+07,0,2.3981e+07,0,0,2.3981e+07
273,0,4.7963e+07,0,2.3981e+07,0,0,2.3981e+07
274,0,4.7963e+07,0,2.3982e+07,0,0,2.3982e+07
275,0,4.7963e+07,0,2.3982e+07,0,0,2.3982e+07
277,0,4.7964e+07,0,2.3982e+07,0,0,2.3982e+07
278,0,4.7964e+07,0,2.3982e+07,0,0,2.3982e+07
279,0,4.7964e+07,0,2.3982e+07,0,0,2.3982e+07
281,0,4.7964e+07,0,2.3982e+07,0,0,2.3982e+07
282,0,4.7965e+07,0,2.3982e+07,0,0,2.3982e+07
283,0,4.7965e+07,0,2.3982e+07,0,0,2.3982e+07
285,0,4.7965e+07,0,2.3983e+07,0,0,2.3983e+07
286,0,4.7966e+07,0,2.3983e+07,0,0,2.3983e+07
287,0,4.7966e+07,0,2.3983e+07,0,0,2.3983e+07
288,0,4.7966e+07,0,2.3983e+07,0,0,2.3983e+07
289,0,4.7966e+07,0,2.3983e+07,0,0,2.3983e+07
291,0,4.7967e+07,0,2.3983e+07,0,0,2.3983e+07
292,0,4.7967e+07,0,2.3983e+07,0,0,2.3983e+07
293,0,4.7967e+07,0,2.3983e+07,0,0,2.3983e+07
294,0,4.7967e+07,0,2.3984e+07,0,0,2.3984e+07
296,0,4.7968e+07,0,2.3984e+07,0,0,2.3984e+07
297,0,4.7968e+07,0,2.3984e+07,0,0,2.3984e+07
298,0,4.7968e+07,0,2.3984e+07,0,0,2.3984e+07
299,0,4.7968e+07,0,2.3984e+07,0,0,2.3984e+07
301,0,4.7968e+07,0,2.3984e+07,0,0,2.3984e+07
